,medallion, pickup_datetime, dropoff_datetime, passenger_count, trip_time_in_secs, trip_distance, pickup_longitude, pickup_latitude, dropoff_longitude, dropoff_latitude, fake_pickup_latitude, fake_pickup_longitude,pickup_walking_time, fake_dropoff_latitude, fake_dropoff_longitude,dropoff_walking_time
138,2010000139,2010-01-01 00:01:44,2010-01-01 00:10:43,2,8.98,1.1,-74.006927,40.730109999999996,-73.997986,40.723965,40.730980,-74.007190,98.0,40.723734,-73.996957,96.0
139,2010000140,2010-01-01 00:01:44,2010-01-01 00:07:01,1,5.28,1.1,-73.989571,40.691055,-74.00296,40.684502,40.691448,-73.990875,101.0,40.683799,-74.004078,104.0
140,2010000141,2010-01-01 00:01:46,2010-01-01 00:02:13,1,0.45,0.2,-73.98661,40.762375,-73.98613,40.762371,40.761852,-73.985357,98.0,40.761699,-73.987492,114.0
141,2010000142,2010-01-01 00:01:46,2010-01-01 00:16:51,1,15.08,4.5,-73.98520699999999,40.741669,-73.99398000000001,40.691082,40.742815,-73.986044,148.0,40.691618,-73.993701,43.0
142,2010000143,2010-01-01 00:01:46,2010-01-01 00:10:53,1,9.12,1.3,-73.99116500000001,40.741402,-73.993523,40.752026,40.741403,-73.990102,113.0,40.752684,-73.993270,49.0
143,2010000144,2010-01-01 00:01:46,2010-01-01 00:30:41,1,28.92,0.7,-73.976128,40.759743,-73.983932,40.752495,40.758511,-73.974944,169.0,40.753044,-73.984892,69.0
144,2010000145,2010-01-01 00:01:48,2010-01-01 00:15:57,1,14.15,7.6,-73.975662,40.782078000000006,-73.912735,40.848831,40.780627,-73.976011,150.0,40.848513,-73.911803,166.0
145,2010000146,2010-01-01 00:01:49,2010-01-01 00:11:39,1,9.83,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,2010000147,2010-01-01 00:01:50,2010-01-01 00:03:41,1,1.85,0.4,-73.953133,40.767757,-73.958084,40.764549,40.768221,-73.953748,91.0,40.764945,-73.958075,49.0
147,2010000148,2010-01-01 00:01:51,2010-01-01 00:01:51,3,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,2010000149,2010-01-01 00:01:51,2010-01-01 00:15:18,2,13.45,0.8,-73.98620600000001,40.747482,-73.978844,40.755547,40.747739,-73.985810,145.0,40.755642,-73.978769,54.0
149,2010000150,2010-01-01 00:01:52,2010-01-01 00:03:40,1,1.8,0.2,-73.954071,40.772991,-73.95856500000001,40.774967,40.772391,-73.953577,171.0,40.774601,-73.957214,111.0
150,2010000151,2010-01-01 00:01:52,2010-01-01 00:06:55,4,5.05,0.9,-74.005028,40.721740999999994,-73.998459,40.735008,40.720883,-74.004343,90.0,40.734624,-73.996979,134.0
151,2010000152,2010-01-01 00:01:55,2010-01-01 00:01:55,1,0.0,0.13,-73.999886,40.734573,-74.00177,40.735141999999996,40.734817,-73.998970,58.0,40.734020,-74.002464,102.0
152,2010000153,2010-01-01 00:01:55,2010-01-01 00:20:38,2,18.72,2.1,-74.00194499999999,40.750961,-73.97518199999999,40.757771000000005,40.750057,-74.001223,143.0,40.758081,-73.974933,105.0
153,2010000154,2010-01-01 00:01:55,2010-01-01 00:04:27,1,2.53,1.1,-73.98524499999999,40.747578000000004,-73.995972,40.738426000000004,40.747543,-73.985328,5.0,40.739535,-73.996139,137.0
154,2010000155,2010-01-01 00:01:55,2010-01-01 00:15:37,1,13.7,2.3,-73.989655,40.725983,-74.000656,40.747269,40.726512,-73.989546,40.0,40.747647,-74.001323,63.0
155,2010000156,2010-01-01 00:01:56,2010-01-01 00:06:33,1,4.62,1.0,-73.996689,40.737522,-74.005119,40.746521,40.737945,-73.995394,106.0,40.745534,-74.003825,122.0
156,2010000157,2010-01-01 00:01:56,2010-01-01 00:06:18,1,4.37,0.6,-73.991692,40.715103000000006,-73.996162,40.720276,40.715682,-73.991890,112.0,40.720253,-73.995642,31.0
157,2010000158,2010-01-01 00:01:58,2010-01-01 00:35:22,2,33.4,13.3,-73.99700899999999,40.737503000000004,-73.896904,40.895817,40.737037,-73.996294,77.0,40.896503,-73.898382,169.0
158,2010000159,2010-01-01 00:01:58,2010-01-01 00:08:45,1,6.78,0.7,-73.982178,40.746067,-73.99299599999999,40.749512,40.746076,-73.981748,78.0,40.750870,-73.992638,147.0
159,2010000160,2010-01-01 00:01:58,2010-01-01 00:13:13,2,11.25,1.9,-73.95517,40.780128000000005,-73.966415,40.764896,40.779371,-73.955542,94.0,40.763722,-73.965452,171.0
160,2010000161,2010-01-01 00:01:59,2010-01-01 00:18:38,2,16.65,4.6,-73.973534,40.672798,-73.98320799999999,40.727524,40.671890,-73.972748,129.0,40.726420,-73.982674,136.0
161,2010000162,2010-01-01 00:01:59,2010-01-01 00:14:42,1,12.71,2.0,-73.9823,40.756252,-73.98219300000001,40.75642,40.756961,-73.983668,114.0,40.757476,-73.983198,168.0
162,2010000163,2010-01-01 00:01:59,2010-01-01 00:07:23,2,5.4,1.3,-73.967201,40.764404,-73.953239,40.772628999999995,40.763992,-73.966367,73.0,40.773598,-73.954692,155.0
163,2010000164,2010-01-01 00:01:59,2010-01-01 00:05:48,1,3.82,1.1,-73.976212,40.744759,-73.975723,40.733219,40.745099,-73.975202,121.0,40.734048,-73.974846,160.0
164,2010000165,2010-01-01 00:01:59,2010-01-01 00:05:27,1,3.47,0.4,-73.96817800000001,40.759021999999995,-73.971405,40.758778,40.759752,-73.967632,72.0,40.759122,-73.971879,41.0
165,2010000166,2010-01-01 00:02:00,2010-01-01 00:23:00,2,21.0,9.8,-74.006821,40.735588,-73.93087,40.851246,40.736726,-74.006019,130.0,40.851181,-73.931495,53.0
166,2010000167,2010-01-01 00:02:00,2010-01-01 00:35:00,1,33.0,4.43,-73.948082,40.795605,-73.989113,40.742874,40.796277,-73.947225,92.0,40.743267,-73.989835,60.0
167,2010000168,2010-01-01 00:02:00,2010-01-01 00:41:00,1,39.0,11.46,-73.947678,40.776024,-73.95881700000001,40.710155,40.776619,-73.948166,118.0,40.709712,-73.959065,44.0
168,2010000169,2010-01-01 00:02:00,2010-01-01 00:30:00,2,28.0,7.25,-73.985031,40.728092,-73.954048,40.717312,40.727405,-73.983688,104.0,40.718600,-73.952566,136.0
169,2010000170,2010-01-01 00:02:00,2010-01-01 00:26:00,4,24.0,3.63,-73.981239,40.725109,-73.97627299999999,40.765045,40.725398,-73.982613,87.0,40.764457,-73.976095,75.0
170,2010000171,2010-01-01 00:02:00,2010-01-01 00:07:00,1,5.0,0.76,-73.99430100000001,40.746552,-74.001793,40.750931,40.746365,-73.995183,101.0,40.750309,-74.001394,60.0
171,2010000172,2010-01-01 00:02:00,2010-01-01 00:03:26,1,1.43,0.0,-73.980583,40.765743,-73.980583,40.765743,40.766020,-73.979679,95.0,40.765658,-73.981518,139.0
172,2010000173,2010-01-01 00:02:00,2010-01-01 00:29:00,2,27.0,4.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,2010000174,2010-01-01 00:02:00,2010-01-01 00:38:00,1,36.0,10.91,-73.94345899999999,40.776844,-73.981873,40.669685,40.775573,-73.944577,142.0,40.670936,-73.982168,119.0
174,2010000175,2010-01-01 00:02:00,2010-01-01 00:32:00,5,30.0,3.9,-73.96498100000001,40.759167,-74.00457800000001,40.733978,40.759169,-73.964337,41.0,40.733493,-74.005834,80.0
175,2010000176,2010-01-01 00:02:00,2010-01-01 00:10:00,3,8.0,1.64,-73.951988,40.790203000000005,-73.970146,40.798912,40.789645,-73.952384,55.0,40.799328,-73.970988,67.0
176,2010000177,2010-01-01 00:02:00,2010-01-01 00:28:00,5,26.0,11.58,-73.982803,40.739338000000004,-73.846985,40.831696,40.739691,-73.981769,128.0,40.831092,-73.848467,166.0
177,2010000178,2010-01-01 00:02:01,2010-01-01 00:08:17,2,6.27,1.4,-73.989265,40.752720000000004,-74.00455500000001,40.752129,40.753310,-73.989412,51.0,40.751342,-74.004100,130.0
178,2010000179,2010-01-01 00:02:01,2010-01-01 00:07:32,1,5.52,1.9,-73.953041,40.780209,-73.949585,40.801064000000004,40.778843,-73.952161,158.0,40.799649,-73.948858,159.0
179,2010000180,2010-01-01 00:02:01,2010-01-01 00:22:03,3,20.03,4.9,-73.922691,40.706542999999996,-73.980461,40.676536999999996,40.706771,-73.922063,97.0,40.676050,-73.978993,114.0
180,2010000181,2010-01-01 00:02:04,2010-01-01 00:25:35,2,23.52,6.7,-73.961502,40.780128000000005,-73.886803,40.755363,40.780916,-73.961667,131.0,40.755369,-73.885410,107.0
181,2010000182,2010-01-01 00:02:05,2010-01-01 00:04:39,1,2.56,0.3,-73.994469,40.750694,-73.946312,40.933102000000005,40.749535,-73.994784,129.0,40.932953,-73.946392,8.0
182,2010000183,2010-01-01 00:02:06,2010-01-01 00:10:08,2,8.029999999999998,1.5,-73.962517,40.758911,-73.97757,40.753624,40.759909,-73.963761,115.0,40.753114,-73.978451,74.0
183,2010000184,2010-01-01 00:02:08,2010-01-01 00:09:41,1,7.55,0.1,-73.984032,40.748604,-73.977028,40.738937,40.748464,-73.983847,63.0,40.739220,-73.975975,43.0
184,2010000185,2010-01-01 00:02:08,2010-01-01 00:10:37,1,8.48,1.1,-73.99137900000001,40.750118,-73.979637,40.749855,40.750623,-73.991826,71.0,40.750818,-73.978863,91.0
185,2010000186,2010-01-01 00:02:09,2010-01-01 00:22:48,1,20.65,15.4,-73.802185,40.647391999999996,-73.96611,40.762177,40.647873,-73.801673,124.0,40.762215,-73.967454,122.0
186,2010000187,2010-01-01 00:02:10,2010-01-01 00:04:52,1,2.7,0.5,-73.94529,40.813354,-73.949326,40.807518,40.811980,-73.945721,154.0,40.806890,-73.948848,105.0
187,2010000188,2010-01-01 00:02:10,2010-01-01 00:14:00,1,11.83,6.7,-73.87084200000001,40.773754,-73.799042,40.732890999999995,40.774413,-73.870384,1.0,40.733034,-73.797735,104.0
188,2010000189,2010-01-01 00:02:12,2010-01-01 00:13:31,1,11.32,3.9,-73.977783,40.752602,-73.9879,40.716396,40.752828,-73.979132,97.0,40.716581,-73.986501,130.0
189,2010000190,2010-01-01 00:02:14,2010-01-01 00:05:59,1,3.75,0.7,-73.973442,40.753159000000004,-73.97623399999999,40.759026,40.753448,-73.974616,77.0,40.757746,-73.975694,151.0
190,2010000191,2010-01-01 00:02:14,2010-01-01 00:13:55,1,11.68,2.4,-73.97285500000001,40.790259999999996,-73.97776800000001,40.789043,40.790608,-73.974032,81.0,40.789148,-73.976942,107.0
191,2010000192,2010-01-01 00:02:15,2010-01-01 00:06:02,2,3.78,0.6,-73.96656800000001,40.764236,-73.970894,40.756640999999995,40.764517,-73.967147,59.0,40.755560,-73.970243,145.0
192,2010000193,2010-01-01 00:02:16,2010-01-01 00:11:45,2,9.48,1.9,-74.00753,40.725646999999995,-74.013626,40.703109999999995,40.726569,-74.006311,161.0,40.703132,-74.013280,52.0
193,2010000194,2010-01-01 00:02:17,2010-01-01 00:14:32,1,12.25,1.2,-73.984436,40.765209000000006,-73.999413,40.761348999999996,40.766234,-73.983015,131.0,40.761689,-74.000706,168.0
194,2010000195,2010-01-01 00:02:19,2010-01-01 00:12:34,1,10.25,2.2,-73.99368299999999,40.747082,-74.009346,40.725983,40.748357,-73.992937,116.0,40.725984,-74.008733,42.0
195,2010000196,2010-01-01 00:02:20,2010-01-01 00:36:04,3,33.73,12.5,-73.99051700000001,40.761276,-73.868286,40.772655,40.762414,-73.991264,120.0,40.771858,-73.869742,41.0
196,2010000197,2010-01-01 00:02:21,2010-01-01 00:15:16,1,12.92,1.1,-74.002602,40.749962,-73.984848,40.745327,40.748698,-74.002128,162.0,40.745215,-73.986248,142.0
197,2010000198,2010-01-01 00:02:21,2010-01-01 00:08:57,1,6.6,1.6,-74.001488,40.730827000000005,-74.010025,40.714432,40.729506,-74.001159,173.0,40.715469,-74.010122,105.0
198,2010000199,2010-01-01 00:02:23,2010-01-01 00:10:42,1,8.32,1.0,-73.99793199999999,40.750828000000006,-73.995644,40.759308000000004,40.750686,-73.996546,149.0,40.757881,-73.996661,144.0
199,2010000200,2010-01-01 00:02:24,2010-01-01 00:20:11,1,17.78,4.0,-73.974785,40.679939000000005,-73.931824,40.695107,40.678537,-73.975583,143.0,40.695755,-73.930949,75.0
200,2010000201,2010-01-01 00:02:24,2010-01-01 00:14:57,3,12.55,2.1,-73.886009,40.743858,-73.874367,40.743384999999996,40.745047,-73.886638,130.0,40.743351,-73.874857,28.0
201,2010000202,2010-01-01 00:02:24,2010-01-01 00:11:39,1,9.25,1.7,-73.98234599999999,40.747494,-73.998734,40.732151,40.746819,-73.982353,156.0,40.731274,-73.997247,142.0
202,2010000203,2010-01-01 00:02:26,2010-01-01 00:08:49,1,6.38,0.7,-74.008179,40.711712,-73.993713,40.732819,40.711129,-74.009397,130.0,40.732736,-73.994439,35.0
203,2010000204,2010-01-01 00:02:26,2010-01-01 00:03:34,1,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,2010000205,2010-01-01 00:02:26,2010-01-01 00:10:16,2,7.83,1.8,-73.95066800000001,40.775192,-73.969398,40.791164,40.774763,-73.951129,42.0,40.789898,-73.968272,177.0
205,2010000132,2010-01-01 00:02:26,2010-01-01 00:08:15,1,5.82,1.3,-73.94094100000001,40.808712,-73.948601,40.795837,40.809865,-73.940302,126.0,40.796421,-73.948116,133.0
206,2010000206,2010-01-01 00:02:27,2010-01-01 00:44:16,1,41.81,1.8,-73.994514,40.725986,-74.002808,40.733349,40.727384,-73.993693,139.0,40.732703,-74.001363,107.0
207,2010000207,2010-01-01 00:02:28,2010-01-01 00:05:10,2,2.7,0.5,-73.956001,40.772194,-73.958153,40.765434,40.772442,-73.954659,113.0,40.764870,-73.957543,62.0
208,2010000208,2010-01-01 00:02:28,2010-01-01 00:12:41,1,10.22,0.4,-73.974205,40.761790999999995,-73.978592,40.756321,40.760803,-73.973560,98.0,40.756357,-73.977499,94.0
209,2010000209,2010-01-01 00:02:30,2010-01-01 00:12:11,1,9.68,4.1,-74.005531,40.706806,-73.971878,40.744808,40.708045,-74.004404,161.0,40.744737,-73.972538,74.0
210,2010000210,2010-01-01 00:02:31,2010-01-01 00:07:12,4,4.68,0.8,-73.99784100000001,40.674656,-74.004456,40.679558,40.674592,-73.998605,104.0,40.679588,-74.004588,7.0
211,2010000211,2010-01-01 00:02:32,2010-01-01 00:09:43,2,7.18,1.2,-73.991524,40.751571999999996,-73.992577,40.739689,40.750727,-73.991780,137.0,40.739902,-73.992791,19.0
212,2010000212,2010-01-01 00:02:33,2010-01-01 00:09:40,1,7.12,1.8,-74.00531,40.733334,-74.0047,40.751903999999996,40.731859,-74.006579,175.0,40.752903,-74.004407,95.0
213,2010000213,2010-01-01 00:02:34,2010-01-01 00:15:29,1,12.92,2.2,-73.996742,40.722225,-73.98037,40.746708,40.722255,-73.996318,57.0,40.747201,-73.980504,166.0
214,2010000214,2010-01-01 00:02:34,2010-01-01 00:12:58,1,10.4,2.0,-73.977997,40.745667,-73.99434699999999,40.763325,40.746407,-73.979287,109.0,40.762858,-73.994056,137.0
215,2010000215,2010-01-01 00:02:34,2010-01-01 00:07:12,2,4.63,0.6,-74.002449,40.728972999999996,-73.981133,40.778343,40.727709,-74.003502,171.0,40.777714,-73.981896,114.0
216,2010000216,2010-01-01 00:02:35,2010-01-01 00:23:39,1,21.07,3.6,-73.987038,40.750355,-73.971329,40.785233000000005,40.750691,-73.987000,42.0,40.784165,-73.969924,156.0
217,2010000217,2010-01-01 00:02:35,2010-01-01 00:25:49,2,23.23,12.7,-73.870903,40.773788,-73.90884399999999,40.892609,40.773006,-73.870763,0.0,40.894072,-73.908104,176.0
218,2010000218,2010-01-01 00:02:36,2010-01-01 00:08:47,1,6.18,1.6,-73.976822,40.788353,-73.954285,40.782307,40.788858,-73.977527,88.0,40.782651,-73.954510,27.0
219,2010000219,2010-01-01 00:02:37,2010-01-01 00:05:12,1,2.58,0.3,-73.977478,40.749531,-73.977951,40.745583,40.750541,-73.976671,91.0,40.744810,-73.979363,172.0
220,2010000220,2010-01-01 00:02:37,2010-01-01 00:16:59,1,14.37,7.3,-73.874596,40.774113,-73.807602,40.700169,40.775517,-73.874677,0.0,40.699112,-73.806109,157.0
221,2010000221,2010-01-01 00:02:39,2010-01-01 00:30:24,1,27.75,2.7,-73.979294,40.765312,-73.998337,40.735439,40.763947,-73.979453,130.0,40.736506,-73.996988,156.0
222,2010000222,2010-01-01 00:02:39,2010-01-01 00:12:11,1,9.53,2.6,-73.969261,40.800812,-73.95845,40.775543,40.801714,-73.968347,96.0,40.776969,-73.957895,158.0
223,2010000223,2010-01-01 00:02:39,2010-01-01 00:18:52,1,16.22,2.6,-73.98520699999999,40.752804,-73.95472,40.769726,40.753197,-73.985893,62.0,40.770887,-73.953444,154.0
224,2010000224,2010-01-01 00:02:42,2010-01-01 00:02:42,5,0.0,0.5,-73.979988,40.739056,-73.976013,40.740532,40.738477,-73.981436,179.0,40.740784,-73.975369,50.0
225,2010000225,2010-01-01 00:02:43,2010-01-01 00:07:27,3,4.73,0.9,-73.981163,40.741451,-73.975868,40.753212,40.740124,-73.981133,125.0,40.752733,-73.974956,168.0
226,2010000226,2010-01-01 00:02:43,2010-01-01 00:03:03,1,0.33,0.0,-74.01104699999999,40.716282,-74.010925,40.716225,40.715763,-74.010547,50.0,40.715708,-74.011347,78.0
227,2010000227,2010-01-01 00:02:44,2010-01-01 00:04:27,1,1.72,0.2,-73.991516,40.722515,-73.992828,40.723877,40.721304,-73.991899,98.0,40.725330,-73.991913,173.0
228,2010000228,2010-01-01 00:02:44,2010-01-01 00:33:20,1,30.6,2.0,-73.978081,40.766403000000004,-73.985359,40.744541,40.767018,-73.979084,107.0,40.744437,-73.986376,101.0
229,2010000229,2010-01-01 00:02:45,2010-01-01 00:10:42,1,7.95,0.8,-73.973511,40.747944,-73.985062,40.744789000000004,40.748847,-73.972936,99.0,40.743888,-73.986183,108.0
230,2010000230,2010-01-01 00:02:46,2010-01-01 00:08:42,2,5.93,1.9,-73.99209599999999,40.759037,-73.99494200000001,40.750071999999996,40.759866,-73.990987,96.0,40.749153,-73.995985,108.0
231,2010000231,2010-01-01 00:02:46,2010-01-01 00:06:53,2,4.12,0.6,-74.003067,40.734299,-73.995171,40.739799,40.733215,-74.003993,170.0,40.739314,-73.996412,98.0
232,2010000232,2010-01-01 00:02:47,2010-01-01 00:12:55,1,10.13,1.5,-73.994461,40.752655,-74.000275,40.735195000000004,40.752968,-73.995173,48.0,40.735586,-74.000251,27.0
233,2010000233,2010-01-01 00:02:47,2010-01-01 00:04:51,1,2.07,0.6,-73.968109,40.76215,-73.96165500000001,40.768345000000004,40.760703,-73.968806,154.0,40.769260,-73.962379,135.0
234,2010000234,2010-01-01 00:02:47,2010-01-01 00:05:52,1,3.08,0.3,-73.97438000000001,40.753696000000005,-73.97221400000001,40.754173,40.753744,-73.975650,122.0,40.754843,-73.971849,62.0
235,2010000235,2010-01-01 00:02:47,2010-01-01 00:11:52,1,9.08,2.0,-73.975204,40.792652000000004,-73.982697,40.769379,40.791656,-73.975371,81.0,40.769480,-73.981839,121.0
236,2010000236,2010-01-01 00:02:48,2010-01-01 00:10:18,3,7.5,1.8,-73.958939,40.771374,-73.980659,40.784893,40.772814,-73.957824,178.0,40.785582,-73.980825,41.0
237,2010000237,2010-01-01 00:02:48,2010-01-01 00:11:58,1,9.170000000000002,1.6,-74.004593,40.747868,-73.988846,40.736843,40.749001,-74.004564,167.0,40.736471,-73.988366,88.0
238,2010000238,2010-01-01 00:02:48,2010-01-01 00:12:30,2,9.7,1.6,-73.985527,40.731747,-73.990379,40.748425,40.732819,-73.986248,150.0,40.748459,-73.989263,169.0
239,2010000239,2010-01-01 00:02:51,2010-01-01 00:15:21,1,12.5,5.3,-73.966911,40.804348,-73.926079,40.866302000000005,40.804752,-73.967115,26.0,40.866772,-73.927481,130.0
240,2010000240,2010-01-01 00:02:52,2010-01-01 00:11:10,1,8.3,2.2,-73.98095699999999,40.774628,-73.96709399999999,40.801895,40.775871,-73.982080,157.0,40.801206,-73.966892,158.0
241,2010000241,2010-01-01 00:02:53,2010-01-01 00:06:47,1,3.9,0.7,-73.978439,40.736835,-73.978218,40.74498,40.737468,-73.977654,62.0,40.746310,-73.978721,169.0
242,2010000242,2010-01-01 00:02:53,2010-01-01 00:08:50,2,5.95,0.8,-73.992325,40.758571999999994,-73.991394,40.750149,40.757965,-73.990962,130.0,40.750072,-73.990494,74.0
243,2010000243,2010-01-01 00:02:53,2010-01-01 00:10:20,2,7.45,1.4,-73.969025,40.758015,-73.95150799999999,40.766459999999995,40.757298,-73.969739,83.0,40.766199,-73.952775,92.0
244,2010000244,2010-01-01 00:02:53,2010-01-01 00:07:30,1,4.62,0.9,-73.98246,40.742496,-73.992126,40.734581,40.741843,-73.981076,142.0,40.735460,-73.991133,130.0
245,2010000245,2010-01-01 00:02:54,2010-01-01 00:07:00,1,4.1,0.8,-74.031639,40.753338,-74.031639,40.753338,40.753837,-74.031772,37.0,40.751898,-74.032415,139.0
246,2010000246,2010-01-01 00:02:54,2010-01-01 00:08:00,1,5.1,1.6,-73.969254,40.760651,-73.94880699999999,40.770953999999996,40.761499,-73.968575,89.0,40.770989,-73.948909,8.0
247,2010000247,2010-01-01 00:02:54,2010-01-01 00:09:30,1,6.6,0.8,-73.989456,40.74733,-73.978729,40.740997,40.746072,-73.990759,152.0,40.739820,-73.979609,118.0
248,2010000248,2010-01-01 00:02:55,2010-01-01 00:14:22,4,11.45,1.7,-73.98891400000001,40.731258000000004,-73.992058,40.749306,40.730964,-73.989803,96.0,40.749416,-73.990569,120.0
249,2010000249,2010-01-01 00:02:56,2010-01-01 00:06:48,1,3.87,1.0,-73.986351,40.734081,-73.993576,40.721588,40.734755,-73.987776,118.0,40.722463,-73.993928,111.0
250,2010000250,2010-01-01 00:02:57,2010-01-01 00:02:57,4,0.0,0.96,-73.936081,40.806236,-73.94500699999999,40.794136,40.807455,-73.935956,103.0,40.794020,-73.944573,37.0
251,2010000251,2010-01-01 00:02:57,2010-01-01 00:06:29,3,3.53,0.5,-73.99517800000001,40.72525,-73.999802,40.730289,40.725197,-73.996583,105.0,40.729913,-73.999908,60.0
252,2010000252,2010-01-01 00:02:57,2010-01-01 00:11:53,3,8.929999999999998,1.6,-73.980118,40.747516999999995,-74.00456199999999,40.752047999999995,40.747517,-73.979364,87.0,40.751069,-74.003307,124.0
253,2010000253,2010-01-01 00:02:58,2010-01-01 00:08:26,1,5.46,1.0,-73.99559,40.763802,-73.98048399999999,40.761772,40.764962,-73.996471,157.0,40.760707,-73.980521,173.0
254,2010000254,2010-01-01 00:02:58,2010-01-01 00:20:42,1,17.73,2.9,-73.97530400000001,40.762405,-73.987831,40.728546,40.761978,-73.975552,153.0,40.729862,-73.988627,169.0
255,2010000255,2010-01-01 00:02:59,2010-01-01 00:09:59,1,7.0,1.2,-73.987915,40.732056,-73.981247,40.737961,40.732970,-73.987605,85.0,40.737188,-73.982054,115.0
256,2010000256,2010-01-01 00:03:00,2010-01-01 00:38:00,1,35.0,3.19,-73.97835500000001,40.766548,-73.994881,40.728958,40.766523,-73.979321,84.0,40.729712,-73.994623,64.0
257,2010000257,2010-01-01 00:03:00,2010-01-01 00:28:00,1,25.0,4.13,-73.987709,40.721302,-73.99202700000001,40.759192999999996,40.722268,-73.986457,167.0,40.759941,-73.992557,123.0
258,2010000258,2010-01-01 00:03:00,2010-01-01 00:33:00,1,30.0,4.92,-73.963394,40.758553000000006,-73.998535,40.732215999999994,40.757968,-73.962962,78.0,40.730821,-73.997041,175.0
259,2010000259,2010-01-01 00:03:00,2010-01-01 00:31:00,5,28.0,4.15,-74.000137,40.728607000000004,-73.963829,40.774035999999995,40.729485,-74.000475,124.0,40.772862,-73.962829,169.0
260,2010000260,2010-01-01 00:03:00,2010-01-01 00:35:00,1,32.0,0.26,-73.983284,40.755268,-74.003136,40.749123,40.755916,-73.982668,122.0,40.750253,-74.002797,140.0
261,2010000261,2010-01-01 00:03:00,2010-01-01 00:26:00,1,23.0,6.5,-73.981514,40.732788,-73.908821,40.702908,40.732471,-73.982235,35.0,40.703557,-73.907485,159.0
262,2010000262,2010-01-01 00:03:00,2010-01-01 00:29:00,3,26.0,13.45,-73.94882199999999,40.776615,-74.000908,40.642181,40.775690,-73.950213,159.0,40.643511,-74.001023,173.0
263,2010000263,2010-01-01 00:03:00,2010-01-01 00:33:00,5,30.0,7.87,-74.005928,40.745197,-73.91971600000001,40.704964000000004,40.745019,-74.006346,27.0,40.705075,-73.921002,107.0
264,2010000264,2010-01-01 00:03:00,2010-01-01 00:27:00,3,24.0,6.29,-74.131477,40.796203999999996,-74.269325,40.030048,40.797247,-74.131478,91.0,40.030494,-74.269070,44.0
265,2010000265,2010-01-01 00:03:00,2010-01-01 00:46:00,1,43.0,0.36,-748.0,40.73473,-73.97348000000001,40.764717,0.0,0.0,0.0,40.764050,-73.974619,117.0
266,2010000266,2010-01-01 00:03:00,2010-01-01 00:16:45,1,13.75,1.1,-73.994461,40.74942,-73.977898,40.751903999999996,40.750802,-73.994183,170.0,40.751300,-73.978230,106.0
267,2010000267,2010-01-01 00:03:00,2010-01-01 00:34:00,1,31.0,6.66,-73.983727,40.746578,-73.986862,40.747822,40.747984,-73.983485,165.0,40.748216,-73.987502,50.0
